Name,src,target
203," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes, I have already worked as a member of the bakery team. We work closely with our bakery manager."," That is good. What are your responsibilities as part of that team?
"
204," If you are going to work as a baker, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes, I have worked as a member of the bakery team before. We work closely with our bakery chef."," That is good. What are your responsibilities as part of that team?
"
205," Is there anything you want to ask about this job?
How are the working hours?"," The working hours begins at 4 AM to 2 PM including two 1-hour breaks.
"
206," Is there anything you want to ask about this job?
What are the working hours?"," The working hours begins at 4 AM to 2 PM including two 1-hour breaks.
"
207," What is your best experience from your previous jobs?
Doing what I love most, which is decorating cakes."," Did you study cake decorating?
"
208," What is your best experience from your previous jobs?
Doing what I love the most is decorating cakes."," Did you study cake decorating?
"
209," What is your best experience from your previous jobs?
Doing what I like the most, which is decorating cakes."," Did you study cake decorating?
"
210," What is your best experience from your previous jobs?
I do what I love most, which is decorating cakes."," Did you study cake decorating?
"
211," What is your best experience from your previous jobs?
Doing what I love most is decorating cakes."," Did you study cake decorating?
"
212," What is your best experience from your previous jobs?
Doing what I love the most, which is decorating cakes."," Did you study cake decorating?
"
213," What is your best experience from your previous jobs?
What I love most is decorating cakes."," Did you study cake decorating?
"
214," What is your best experience from your previous jobs?
Doing what I like the most is decorating cakes."," Did you study cake decorating?
"
215," What is your best experience from your previous jobs?
Doing what I like best, which is decorating cakes."," Did you study cake decorating?
"
216," What is your best experience from your previous jobs?
Do what I love the most, which is to decorate the cakes."," Did you study cake decorating?
"
217," What is your best experience from your previous jobs?
I do what I like best, which is decorating cakes."," Did you study cake decorating?
"
218," What is your best experience from your previous jobs?
I do what I love the most, which is decorating cakes."," Did you study cake decorating?
"
219," You have applied for the job as a retail worker. What do you think is interesting about this job?
I enjoy doing sales and meeting new customers as I am a very sociable person."," What products are you selling before?
"
220," You have applied for the job as a retail worker. What do you think is interesting about this job?
I like to make sales and meet new clients because I am a very outgoing person."," What products are you selling before?
"
221," You have applied for the job as a retail worker. What do you think is interesting about this job?
I like to make sales and meet new clients since I am a very outgoing person."," What products are you selling before?
"
222," You have applied for the job as a retail worker. What do you think is interesting about this job?
I like doing sales and meeting new customers because I'm a very outgoing person."," What products are you selling before?
"
223," You have applied for the job as a retail worker. What do you think is interesting about this job?
I like to make sales and meet new clients because I am a very social person."," What products are you selling before?
"
224," You have applied for the job as a retail worker. What do you think is interesting about this job?
I enjoy making sales and meeting new clients since I am a very sociable person."," What products are you selling before?
"
225," You have applied for the job as a retail worker. What do you think is interesting about this job?
I like doing sales and meeting new customers because I am a very sociable person."," What products are you selling before?
"
226," You have applied for the job as a retail worker. What do you think is interesting about this job?
I enjoy doing sales and meeting new customers as I am a very outgoing person."," What products are you selling before?
"
227," You have applied for the job as a retail worker. What do you think is interesting about this job?
I enjoy doing sales and meeting new customers because I am a very sociable person."," What products are you selling before?
"
228," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our branch manager encourages us to work together. In this way, our customers can achieve a smoother transaction."," How do you cooperate?
"
229," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my old job, our store manager encourages us to cooperate. This way our clients can have a smoother transaction."," How do you cooperate?
"
230," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our store manager encourages us to cooperate. That way, our clients can have a more fluid transaction."," How do you cooperate?
"
231," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our store manager encourages us to cooperate. In this way, our customers can have a smoother transaction."," How do you cooperate?
"
232," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my old job, our agency manager encourages us to work together. In this way, our customers can achieve a smoother transaction."," How do you cooperate?
"
233," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our branch manager encourages us to work together. In this way, our clients can achieve a more fluid transaction."," How do you cooperate?
"
234," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our branch manager encourages us to work together. This way, our customers can get a smoother transaction."," How do you cooperate?
"
235," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my old job, our branch manager encourages us to work together. This way, our customers can have a smoother transaction."," How do you cooperate?
"
236," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. At my old job, our store manager encourages us to cooperate. In this way our clients can have a more fluid transaction."," How do you cooperate?
"
237," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my old job, our store manager encourages us to cooperate. This way our customers can have a smoother transaction."," How do you cooperate?
"
238," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our branch manager encourages us to work together. This way, our customers can have a smoother transaction."," How do you cooperate?
"
239," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our store manager encourages us to cooperate. This way our clients can have a smoother transaction."," How do you cooperate?
"
240," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes, in my previous job our store manager encourages us to cooperate. This way our clients can have a smoother transaction."," How do you cooperate?
"
241," If you are going to work in our shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. In my previous job, our store manager encourages us to cooperate. In this way, our clients can have a more fluid transaction."," How do you cooperate?
"
242," Is there anything you want to ask about this job?
Which items do I have to sell?"," Our items include maternity clothing, baby essentials, and accessories.
"
243," Is there anything you want to ask about this job?
What items should I sell?"," Our items include maternity clothing, baby essentials, and accessories.
"
244," Is there anything you want to ask about this job?
What items do I need to sell?"," Our items include maternity clothing, baby essentials, and accessories.
"
245," Is there anything you want to ask about this job?
What items do I have to sell?"," Our items include maternity clothing, baby essentials, and accessories.
"
246," Is there anything you want to ask about this job?
Which items should I sell?"," Our items include maternity clothing, baby essentials, and accessories.
"
247," What is your best experience from your previous jobs?
When my previous employer allows our family members to shop at a discount."," How much discount do they allow?
"
248," What is your best experience from your previous jobs?
When my former employer allows our family members to shop at a discount."," How much discount do they allow?
"
249," What is your best experience from your previous jobs?
When my previous employer allows members of our family to shop at a discount."," How much discount do they allow?
"
250," What is your best experience from your previous jobs?
When my past employer allows our family members to shop at a discount."," How much discount do they allow?
"
251," What is your best experience from your previous jobs?
When my former employer allows members of our family to shop at a discount."," How much discount do they allow?
"
252," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like working as a therapist because I want people to be aware that they can get professional help."," What are your responsibilities as a therapist?
"
253," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I love working as a therapist because I want people to know that they can get help professionally."," What are your responsibilities as a therapist?
"
254," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like working as a therapist because I want people to know that they can get help professionally."," What are your responsibilities as a therapist?
"
255," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I enjoy working as a therapist because I want people to be aware that they can get help professionally."," What are your responsibilities as a therapist?
"
256," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like working as a therapist because I want people to know that they can get professional help."," What are your responsibilities as a therapist?
"
257," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I enjoy working as a therapist because I want people to be aware that they can get professional help."," What are your responsibilities as a therapist?
"
258," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I love working as a therapist because I want people to know that they can get professional help."," What are your responsibilities as a therapist?
"
259," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I enjoy working as a therapist because I want people to know that they can get professional help."," What are your responsibilities as a therapist?
"
260," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I enjoy working as a therapist because I want people to know that they can get help professionally."," What are your responsibilities as a therapist?
"
261," What makes you a good fit?
I think I'm a good pair because I've dealt with many cases of eating disorders before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
262," What makes you a good fit?
I think I am a good person because I have dealt with many cases of eating disorders before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
263," What makes you a good fit?
I think I fit in well because I dealt with a lot of eating disorder cases before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
264," What makes you a good fit?
I think I am a good person because I have already dealt with many cases of eating disorders."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
265," What makes you a good fit?
I think I'm a good pair because I've dealt with a lot of eating disorders before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
266," What makes you a good fit?
I think I am a good match because I have dealt with many cases of eating disorders before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
267," What makes you a good fit?
I think I am a good couple because I have already dealt with many cases of eating disorders."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
268," What makes you a good fit?
I think I'm a good person because I've treated many eating disorders."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
269," What makes you a good fit?
I think I go well with this because I've dealt with many cases of eating disorders before."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
270," What makes you a good fit?
I think I am integrating well because I have already dealt with many cases of eating disorders."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
271," What makes you a good fit?
I think I feel good about it because I have already dealt with many cases of eating disorders."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
272," What makes you a good fit?
I think I'm a good person because I've dealt with many eating disorder cases."," What are the typical age group had you helped who were diagnosed with an eating disorder?
"
273," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I've worked with a team of people who have to monitor our patients' daily eating habits."," Sounds great. What important part do they contribute to you as a therapist?
"
274," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I have worked with a team of people who need to monitor the daily eating habits of our patients."," Sounds great. What important part do they contribute to you as a therapist?
"
275," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I worked with a team of people who need to monitor the daily eating habits of our patients."," Sounds great. What important part do they contribute to you as a therapist?
"
276," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I have worked with a team of people who need to monitor our patients' daily eating habits."," Sounds great. What important part do they contribute to you as a therapist?
"
277," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I have worked with a team of people who have to monitor the daily eating habits of our patients."," Sounds great. What important part do they contribute to you as a therapist?
"
278," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I have worked with a team of people who have to control the daily eating habits of our patients."," Sounds great. What important part do they contribute to you as a therapist?
"
279," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes. I have worked with a team of people who have to monitor our patients' daily eating habits."," Sounds great. What important part do they contribute to you as a therapist?
"
280," If you are going to work in the healthcare industry, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Yes, I have worked with a team of people who have to monitor the daily eating habits of our patients."," Sounds great. What important part do they contribute to you as a therapist?
"
281," What is your best experience from your previous jobs?
When I see my patients recover from their mental illness."," Great. How much time did it take on average for your patients to recover?
"
282," What is your best experience from your previous jobs?
When I see my patients recovering from their mental illness."," Great. How much time did it take on average for your patients to recover?
"
283," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like it when cars work again with the help of my hands."," What is your dream car to get your hands on?
"
284," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like to see the cars working again with the help of my hands."," What is your dream car to get your hands on?
"
285," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like to see the machines working again with the help of my hands."," What is your dream car to get your hands on?
"
286," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like that cars are running again with the help of my hands."," What is your dream car to get your hands on?
"
287," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like it when the cars work again with the help of my hands."," What is your dream car to get your hands on?
"
288," You have applied for the job as car mechanic. What do you think is interesting about this work?
I love it when the cars get back to work with the help of my hands."," What is your dream car to get your hands on?
"
289," You have applied for the job as car mechanic. What do you think is interesting about this work?
I love to see the cars work again with the help of my hands."," What is your dream car to get your hands on?
"
290," You have applied for the job as car mechanic. What do you think is interesting about this work?
I love to see the cars working again with the help of my hands."," What is your dream car to get your hands on?
"
291," You have applied for the job as car mechanic. What do you think is interesting about this work?
I like it when the machines work again with the help of my hands."," What is your dream car to get your hands on?
"
292," You have applied for the job as car mechanic. What do you think is interesting about this work?
I love to see the machines working again with the help of my hands."," What is your dream car to get your hands on?
"
293," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
For sure. I work with a car test driver in my previous occupation."," Great. What does a car test driver contribute to you as a car mechanic?
"
294," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Sure. I work with a car test driver in my old job."," Great. What does a car test driver contribute to you as a car mechanic?
"
295," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Of course. I work with a car test driver at my previous job."," Great. What does a car test driver contribute to you as a car mechanic?
"
296," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Sure. I work with a car test driver in my past employment."," Great. What does a car test driver contribute to you as a car mechanic?
"
297," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Safely. I work with a car test driver in my previous occupation."," Great. What does a car test driver contribute to you as a car mechanic?
"
298," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
For sure. I work with a car test driver in my old job."," Great. What does a car test driver contribute to you as a car mechanic?
"
299," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
On. I work with a car test driver at my old job."," Great. What does a car test driver contribute to you as a car mechanic?
"
300," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Sure. I work with a car test driver in my previous job."," Great. What does a car test driver contribute to you as a car mechanic?
"
301," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Obviously. I work with a car test driver in my previous job."," Great. What does a car test driver contribute to you as a car mechanic?
"
302," If you are going to work in our car shop, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
Ensure. I work with a car test driver in my old job."," Great. What does a car test driver contribute to you as a car mechanic?
"
303," Is there anything you want to ask about this job?
Will I work with a team or alone?"," You're going to work with a team.
"
304," Is there anything you want to ask about this job?
Will I work in a team or alone?"," You're going to work with a team.
"
305," Is there anything you want to ask about this job?
Will I work as a team or alone?"," You're going to work with a team.
"
306," What is your best experience from your previous jobs?
What do you like about these car shows?"," Did you get a chance to repair an electric car?
"
307," What is your best experience from your previous jobs?
What do you like about attending those car shows?"," Did you get a chance to repair an electric car?
"
308," What is your best experience from your previous jobs?
What do you like about attending those auto shows?"," Did you get a chance to repair an electric car?
"
309," What is your best experience from your previous jobs?
What do you like about these auto shows?"," Did you get a chance to repair an electric car?
"
